road,LRPName,length,condition,roadName
N2,LRP275a,81.0,0,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road
N2,LRP275a,81.0,0,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road
N2,LRP275a,81.0,0,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road
N2,LRP276a,36.7,0,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road
N2,LRP280a,39.5,0,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road
N2,LRP280a,39.5,0,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road
N2,LRP281a,24.5,0,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road
N2,LRP281a,24.5,0,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road
N2,LRP282a,3.5,0,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road
N2,LRP283b,3.5,0,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road
N2,LRP283c,2.0,0,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road
N2,LRP284a,6.5,0,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road
N2,LRP284b,7.0,0,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road
N2,LRP284c,3.5,0,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road
N2,LRP285a,5.0,0,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road
N2,LRP285b,40.0,0,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road
N2,LRP285c,5.0,0,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road
N3,LRP023a,1.0,0,Dhaka (Banani)-Joydebpur-Mymensingh Road
N3,LRP024a,8.0,0,Dhaka (Banani)-Joydebpur-Mymensingh Road
N3,LRP035b,1.0,0,Dhaka (Banani)-Joydebpur-Mymensingh Road
N3,LRP036a,1.0,0,Dhaka (Banani)-Joydebpur-Mymensingh Road
N3,LRP036b,1.04,0,Dhaka (Banani)-Joydebpur-Mymensingh Road
N3,LRP038a,3.0,0,Dhaka (Banani)-Joydebpur-Mymensingh Road
N3,LRP046a,1.5,0,Dhaka (Banani)-Joydebpur-Mymensingh Road
N3,LRP047a,1.0,0,Dhaka (Banani)-Joydebpur-Mymensingh Road
N3,LRP049c,1.5,0,Dhaka (Banani)-Joydebpur-Mymensingh Road
N3,LRP050b,1.0,0,Dhaka (Banani)-Joydebpur-Mymensingh Road
N3,LRP062a,3.0,0,Dhaka (Banani)-Joydebpur-Mymensingh Road
N3,LRP065a,3.0,0,Dhaka (Banani)-Joydebpur-Mymensingh Road
N3,LRP066a,4.5,0,Dhaka (Banani)-Joydebpur-Mymensingh Road
N3,LRP066b,3.0,0,Dhaka (Banani)-Joydebpur-Mymensingh Road
N3,LRP066c,3.0,0,Dhaka (Banani)-Joydebpur-Mymensingh Road
N3,LRP066d,3.0,0,Dhaka (Banani)-Joydebpur-Mymensingh Road
N3,LRP066e,12.2,0,Dhaka (Banani)-Joydebpur-Mymensingh Road
N3,LRP070a,163.04,0,Dhaka (Banani)-Joydebpur-Mymensingh Road
N3,LRP076b,1.5,0,Dhaka (Banani)-Joydebpur-Mymensingh Road
N3,LRP077c,4.6,0,Dhaka (Banani)-Joydebpur-Mymensingh Road
N3,LRP085a,125.95,0,Dhaka (Banani)-Joydebpur-Mymensingh Road
N3,LRP091b,57.1,0,Dhaka (Banani)-Joydebpur-Mymensingh Road
N3,LRP092c,1.0,0,Dhaka (Banani)-Joydebpur-Mymensingh Road
N3,LRP094b,3.0,0,Dhaka (Banani)-Joydebpur-Mymensingh Road
N3,LRP106b,1.4,0,Dhaka (Banani)-Joydebpur-Mymensingh Road
N3,LRP109a,1.5,0,Dhaka (Banani)-Joydebpur-Mymensingh Road
N3,LRP109b,1.5,0,Dhaka (Banani)-Joydebpur-Mymensingh Road
N4,LRP003a,70.0,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP003a,70.0,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP003c,121.85,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP004a,121.6,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP008a,10.0,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP008b,10.0,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP011a,3.5,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP012a,9.4,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP013a,2.5,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP014a,1.5,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP015a,4.5,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP015b,1.7,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP016a,5.0,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP016d,5.5,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP019b,435.3,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP020a,80.0,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP020c,1.5,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP022a,49.3,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP022a,50.56,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP022c,5.3,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP022d,4.5,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP023a,10.4,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP023b,20.0,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP023b,41.0,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP025a,5.0,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP027a,5.5,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP028a,73.2,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP028a,73.17,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP028c,18.9,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP028e,4.5,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP029a,19.2,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP029d,19.2,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP030a,5.6,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP030b,48.4,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP031b,50.4,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP034a,30.5,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP034a,30.6,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP038a,32.2,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP038c,9.5,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP039a,4.5,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP040a,4.3,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP041a,42.6,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP042a,21.3,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP043a,4.5,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP044a,48.8,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP044c,9.45,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP045a,4.5,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP045b,10.2,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP046a,15.45,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP046a,15.6,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP047a,4.5,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP048a,9.4,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP049a,9.1,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP051a,9.4,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP052b,20.6,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP052c,5.06,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP053a,2.5,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP053b,45.5,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP054a,64.6,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP054a,60.5,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP054c,5.06,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP056a,20.6,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP056a,20.6,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP058a,10.7,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP059a,8.3,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP060a,4.5,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP060b,5.0,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP061a,20.6,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP062a,2.0,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP064a,106.0,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP068a,10.1,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP068b,52.75,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP068b,54.4,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP069b,19.0,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP070d,3.0,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP071a,3.0,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP071b,26.0,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP072a,85.2,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP075a,86.75,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP075a,92.0,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP079a,74.15,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP079a,65.0,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP081a,3.0,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP081b,3.0,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP082a,35.0,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP083a,48.0,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP084a,3.0,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP085a,3.0,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP087a,2.5,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP092a,4.0,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP098a,3.0,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP099a,3.0,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP101a,4.5,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP103a,44.5,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP104c,12.1,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP110a,8.5,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP114a,3.0,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP115a,3.0,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP121a,3.0,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP123a,3.0,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP129a,3.0,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP129b,3.0,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP130a,32.8,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP133a,37.8,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP135d,3.0,0,Joydebpur-Tangail-Jamalpur Road
N4,LRP141a,1.2,0,Joydebpur-Tangail-Jamalpur Road
N5,LRP001b,51.7,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP010a,126.0,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP010b,126.0,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP010c,75.7,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP010c,76.0,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP010c,76.0,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP010d,75.7,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP021a,8.3,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP024c,8.0,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP026a,19.05,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP027b,,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP027b,52.8,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP032a,13.1,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP034c,91.5,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP035a,48.0,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP035c,48.0,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP036a,18.0,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP036c,30.7,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP038a,48.5,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP039a,13.6,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP040a,7.5,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP042a,12.6,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP043a,113.0,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP043c,13.07,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP044a,26.0,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP045a,12.15,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP046d,48.84,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP049a,506.59,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP049c,18.75,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP052b,38.88,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP057b,19.6,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP058b,28.82,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP059a,12.95,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP059c,13.14,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP061a,12.75,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP063c,18.8,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP066b,18.9,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP068a,49.75,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP073b,4.6,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP074a,6.15,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP075a,6.1,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP075b,25.3,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP076a,6.2,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP078a,4.6,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP099a,13.45,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP102c,6.85,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP111a,3.0,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP123b,130.1,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP130a,2.8,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP133a,32.0,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP133c,25.0,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP133e,19.4,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP135a,26.0,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP135c,25.6,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP136a,25.6,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP136d,25.6,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP138a,32.0,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP139a,6.4,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP139b,6.6,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP140c,3.8,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP142a,7.27,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP144a,13.2,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP147a,53.95,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP147c,25.7,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP148b,5.25,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP151b,4.6,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP152a,13.1,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP152c,8.8,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP153a,10.8,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP159a,25.2,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP159c,19.15,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP160a,21.7,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP160c,21.7,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP160e,10.8,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP160g,63.4,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP161a,63.4,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP161c,25.45,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP162a,11.0,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP163a,19.1,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP163c,10.9,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP164a,19.15,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP165a,10.7,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP165c,19.1,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP166a,25.4,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP167a,25.3,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP170a,10.9,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP171a,14.6,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP173a,25.4,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP174a,5.5,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP175a,5.3,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP180a,14.4,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP180b,14.5,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP181a,7.1,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP181b,10.9,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP181c,3.55,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP182a,10.7,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP182c,10.6,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP184b,13.73,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP185a,5.44,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
N5,LRP186a,10.6,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
