road,km,type,LRPName,name,length,condition,structureNr,roadName,chainage,width,constructionYear,spans,zone,circle,division,sub-division,lat,lon,EstimatedLoc,cleaned_name,LR_indicator,is_on_land,is_connected_to_road
R281,23.553,Box Culvert,LRP024b,GOYESPUR BOX CULVERT,3.1,B,100189,Rajnagar-Kulaura-Juri-Baralekha-Bianibazar-Sheola-Charkhai Road,23.553,8.5,1995.0,1.0,Sylhet,Moulavi Bazar,Moulavi Bazar,Kulaura,24.541,92.0533333333333,bcs1,GOYESPUR BOX CULVERT,,True,True
R281,28.471,Box Culvert,LRP029a,BHUYAI BOX CULVERT,6.0,B,100122,Rajnagar-Kulaura-Juri-Baralekha-Bianibazar-Sheola-Charkhai Road,28.471,7.7,1998.0,1.0,Sylhet,Moulavi Bazar,Moulavi Bazar,Kulaura,24.5767222222222,92.0814999999999,bcs1,BHUYAI BOX CULVERT,,True,True
R281,31.894,Baily with Steel Deck,LRP032b,Bella Gawn,60.48,B,100123,Rajnagar-Kulaura-Juri-Baralekha-Bianibazar-Sheola-Charkhai Road,31.894,4.1,1993.0,3.0,Sylhet,Moulavi Bazar,Moulavi Bazar,Kulaura,24.59375,92.1083333333333,bcs1,BELLA GAWN,,True,True
R281,43.903,RCC Girder Bridge,LRP045b,KATHAL TOLI RCC BRIDGE,16.8,B,100290,Rajnagar-Kulaura-Juri-Baralekha-Bianibazar-Sheola-Charkhai Road,43.903,4.0,1980.0,3.0,Sylhet,Moulavi Bazar,Moulavi Bazar,Kulaura,24.6760277777777,92.1761111111111,bcs1,KATHAL TOLI RCC BRIDGE,,True,True
R281,47.034,RCC Girder Bridge,LRP048b,BOROLEKHA SORU SETU,9.6,B,100299,Rajnagar-Kulaura-Juri-Baralekha-Bianibazar-Sheola-Charkhai Road,47.034,4.0,1980.0,3.0,Sylhet,Moulavi Bazar,Moulavi Bazar,Kulaura,24.7013333333333,92.1891666666666,bcs1,BOROLEKHA SORU SETU,,True,True
R281,56.32,Box Culvert,LRP057b,CHANGRAM BOX CULVERT,3.0,B,100321,Rajnagar-Kulaura-Juri-Baralekha-Bianibazar-Sheola-Charkhai Road,56.32,5.0,1982.0,1.0,Sylhet,Moulavi Bazar,Moulavi Bazar,Moulavi Bazar,24.76275,92.1560277777777,bcs1,CHANGRAM BOX CULVERT,,True,True
R281,68.648,Box Culvert,LRP070a,BOIRAGI TRIFMUKHE,2.0,B,100285,Rajnagar-Kulaura-Juri-Baralekha-Bianibazar-Sheola-Charkhai Road,68.648,7.2,1962.0,1.0,Sylhet,Sylhet,Sylhet,Golapganj,24.8493888888888,92.1637222222222,bcs1,BOIRAGI TRIFMUKHE,,True,True
R281,72.685,RCC Girder Bridge,LRP074a,UNOGALISS RCC BRIDGE,24.6,B,100355,Rajnagar-Kulaura-Juri-Baralekha-Bianibazar-Sheola-Charkhai Road,72.685,4.0,1985.0,4.0,Sylhet,Sylhet,Sylhet,Golapganj,24.8703611111111,92.1891388888888,bcs1,UNOGALISS RCC BRIDGE,,True,True
R281,75.823,PC Girder Bridge,LRP077c,SUEULA BRIDGE,224.4,B,100373,Rajnagar-Kulaura-Juri-Baralekha-Bianibazar-Sheola-Charkhai Road,75.823,9.1,1999.0,5.0,Sylhet,Sylhet,Sylhet,Golapganj,24.8834444444444,92.2081666666666,bcs1,SUEULA BRIDGE,,True,True
R282,12.958,Box Culvert,LRP012e,KUCHAI (4),1.5,B,108306,Juri-Lathidila Road,12.958,10.8,1993.0,1.0,Sylhet,Moulavi Bazar,Moulavi Bazar,Kulaura,24.5322222222222,92.1970555555555,bcs1,KUCHAI,,True,True
R282,14.133,Baily with Steel Deck,LRP014a,Dilkhush Bridge,15.0,B,121695,Juri-Lathidila Road,14.133,3.6,1988.0,1.0,Sylhet,Moulavi Bazar,Moulavi Bazar,Kulaura,24.5316938,92.2070833,road_precise,DILKHUSH BRIDGE,,True,True
R301,3.563,PC Girder Bridge,LRP003c,Nimtoli Bridge,43.3,B,121346,Tongi-Kaliganj-Gorashal-Pachdona Road,3.563,3.5,1990.0,2.0,Dhaka,Dhaka,Gazipur,Tongi,23.9151667,90.4251382,road_precise,NIMTOLI BRIDGE,,True,True
R302,3.53,Box Culvert,LRP003b,GANO PARA,1.5,B,113074,Kaliganj Bazr Road,3.53,7.3,1998.0,1.0,Dhaka,Dhaka,Gazipur,Tongi,23.9239722222222,90.5890277777777,bcs1,GANO PARA,,True,True
R303,1.101,PC Girder Bridge,LRP001a,Kamarpara Bridge,106.9,B,121360,Tongi By-Pass Road,1.101,10.0,2003.0,5.0,Dhaka,Dhaka,Gazipur,Tongi,23.8919441,90.3903052,road_precise,KAMARPARA BRIDGE,,True,True
R312,0.224,Box Culvert,LRPSa,RAZANDRAPUR CHOWRAIA BOX CULVERT,2.7,B,101987,Rajendrapur Chourasta-Kapasia-Toke-Motkhola Road,0.224,12.5,1990.0,1.0,Dhaka,Dhaka,Gazipur,Joydepur-1,24.0973333333333,90.4033611111111,bcs1,RAZANDRAPUR CHOWRAIA BOX CULVERT,,True,True
R312,0.681,Box Culvert,LRPSc,HOLDOBA BOX CUL,2.7,B,101988,Rajendrapur Chourasta-Kapasia-Toke-Motkhola Road,0.681,12.55,1990.0,1.0,Dhaka,Dhaka,Gazipur,Joydepur-1,24.0983333333333,90.4076666666666,bcs1,HOLDOBA BOX CUL,,True,True
R312,5.819,Box Culvert,LRP005c,SHAKISLA OVER BOX CULVERT,14.5,B,101995,Rajendrapur Chourasta-Kapasia-Toke-Motkhola Road,5.819,7.62,1981.0,3.0,Dhaka,Dhaka,Gazipur,Joydepur-1,24.0997527777777,90.4552777777777,bcs1,SHAKISLA OVER BOX CULVERT,,True,True
R312,6.475,Box Culvert,LRP006a,SHATIABARI CULVERT,3.6,B,102000,Rajendrapur Chourasta-Kapasia-Toke-Motkhola Road,6.475,7.25,1980.0,1.0,Dhaka,Dhaka,Gazipur,Joydepur-1,24.1004166666666,90.4613888888888,bcs1,SHATIABARI CULVERT,,True,True
R312,6.925,Box Culvert,LRP006b,GOLADIA CULVERT,6.15,B,102003,Rajendrapur Chourasta-Kapasia-Toke-Motkhola Road,6.925,7.96,1980.0,1.0,Dhaka,Dhaka,Gazipur,Joydepur-1,24.1015277777777,90.4657777777777,bcs1,GOLADIA CULVERT,,True,True
R312,7.481,Box Culvert,LRP007a,CATONFACTRY CULVERT,1.5,B,102006,Rajendrapur Chourasta-Kapasia-Toke-Motkhola Road,7.481,7.25,1980.0,1.0,Dhaka,Dhaka,Gazipur,Joydepur-1,24.10225,90.4710555555555,bcs1,CATONFACTRY CULVERT,,True,True
R312,7.663,Box Culvert,LRP007b,DHOLIDIA CULVERT,1.5,B,101997,Rajendrapur Chourasta-Kapasia-Toke-Motkhola Road,7.663,7.35,1980.0,1.0,Dhaka,Dhaka,Gazipur,Joydepur-1,24.1015833333333,90.4726388888889,bcs1,DHOLIDIA CULVERT,,True,True
R312,14.118,Box Culvert,LRP014a,BOMARAR SALV CULVERT,4.5,B,102025,Rajendrapur Chourasta-Kapasia-Toke-Motkhola Road,14.118,7.0,1991.0,1.0,Dhaka,Dhaka,Gazipur,Joydepur-1,24.1175,90.5311388888888,bcs1,BOMARAR SALV CULVERT,,True,True
R312,15.194,Box Culvert,LRP015a,JAMIRA CHAR CULVERT,15.6,B,102020,Rajendrapur Chourasta-Kapasia-Toke-Motkhola Road,15.194,7.5,1988.0,3.0,Dhaka,Dhaka,Gazipur,Joydepur-1,24.1138055555555,90.5404722222222,bcs1,JAMIRA CHAR CULVERT,,True,True
R312,26.191,Box Culvert,LRP025a,BOHHOR CULVERT,2.6,B,102011,Rajendrapur Chourasta-Kapasia-Toke-Motkhola Road,26.191,8.2,1999.0,1.0,Dhaka,Dhaka,Gazipur,Joydepur-1,24.1786944444444,90.5975833333333,bcs1,BOHHOR CULVERT,,True,True
R313,6.106,Box Culvert,LRP006a,SERIPUR CULVERT,1.5,B,104136,Mawna-Sripur-Gusinga-Kapasia-Aral-Sammania-Hitirdia-Monohardi (Hetemdi) Road,6.106,7.35,2000.0,1.0,Dhaka,Dhaka,Gazipur,Joydepur-1,24.2020833333333,90.4693055555555,bcs1,SERIPUR CULVERT,,True,True
R314,0.345,Box Culvert,LRPSa,MUTAIL CULVERT,5.2,B,101611,Gafargaon-Bormi-Mawna Road,0.345,4.6,1997.0,2.0,Mymensingh,Mymensingh,Mymensingh,Bhaluka,24.2281111111111,90.4123055555555,bcs1,MUTAIL CULVERT,,True,True
R314,5.78,RCC Girder Bridge,LRP005b,TANGORA CULVERT,12.2,B,101615,Gafargaon-Bormi-Mawna Road,5.78,4.2,1992.0,1.0,Mymensingh,Mymensingh,Mymensingh,Bhaluka,24.2320277777777,90.4646111111111,bcs1,TANGORA CULVERT,,True,True
R314,14.352,RCC Girder Bridge,LRP014f,BORKUL BRIDGE(2),29.0,B,101637,Gafargaon-Bormi-Mawna Road,14.352,5.25,2001.0,3.0,Mymensingh,Mymensingh,Mymensingh,Bhaluka,24.2637222222222,90.5198333333333,bcs1,BORKUL BRIDGE,R,True,True
R314,28.81,RCC Girder Bridge,LRP029d,BOLI PARA BORO BRIDGE,18.3,B,108789,Gafargaon-Bormi-Mawna Road,28.81,4.2,1989.0,1.0,Mymensingh,Mymensingh,Mymensingh,Bhaluka,24.3433888888888,90.5779166666666,bcs1,BOLI PARA BORO BRIDGE,,True,True
R315,44.019,RCC Girder Bridge,LRP044b,BANGAL PARA BRIDGE,8.5,B,104500,Mawna-Fulbaria-Kaliakoir-Dhamrai-Nabinagar (Dulivita) Road,44.019,4.25,1992.0,1.0,Dhaka,Dhaka,Manikganj,Nayarhat,23.9699166666666,90.1958888888888,bcs1,BANGAL PARA BRIDGE,,True,True
R360,2.691,Box Culvert,LRP002a,PALURIA BOX CULVERT,3.0,B,104592,Mymensingh (Raghurampur)-Kishoreganj (Battali)-Bhairab (Bazar) Road,2.691,10.25,1980.0,1.0,Mymensingh,Mymensingh,Kishoreganj,Nandail,24.7501388888888,90.4728888888888,bcs1,PALURIA BOX CULVERT,,True,True
R360,7.089,Box Culvert,LRP007a,GAZIPUR BOX CULVERT,1.5,B,104613,Mymensingh (Raghurampur)-Kishoreganj (Battali)-Bhairab (Bazar) Road,7.089,10.2,1978.0,1.0,Mymensingh,Mymensingh,Kishoreganj,Nandail,24.7380833333333,90.5111111111111,bcs1,GAZIPUR BOX CULVERT,,True,True
R360,15.847,Box Culvert,LRP015b,GONGGA ASSMROM BOX CULVERT,4.6,B,104620,Mymensingh (Raghurampur)-Kishoreganj (Battali)-Bhairab (Bazar) Road,15.847,10.2,1964.0,1.0,Mymensingh,Mymensingh,Kishoreganj,Nandail,24.7064166666666,90.5821388888888,bcs1,GONGGA ASSMROM BOX CULVERT,,True,True
R360,24.226,Box Culvert,LRP024a,MOLLOK PUR CULVERT,3.0,B,104590,Mymensingh (Raghurampur)-Kishoreganj (Battali)-Bhairab (Bazar) Road,24.226,10.18,1968.0,1.0,Mymensingh,Mymensingh,Kishoreganj,Nandail,24.6396666666666,90.6092222222222,bcs1,MOLLOK PUR CULVERT,,True,True
R360,27.188,Box Culvert,LRP027a,BOSAGOKANDO BOX CULVERYT,3.0,B,104596,Mymensingh (Raghurampur)-Kishoreganj (Battali)-Bhairab (Bazar) Road,27.188,10.25,1968.0,1.0,Mymensingh,Mymensingh,Kishoreganj,Nandail,24.61525,90.6171666666666,bcs1,BOSAGOKANDO BOX CULVERYT,,True,True
R360,28.003,Box Culvert,LRP028b,SADURGALS BOX CULVERT,1.45,B,104594,Mymensingh (Raghurampur)-Kishoreganj (Battali)-Bhairab (Bazar) Road,28.003,10.2,1972.0,1.0,Mymensingh,Mymensingh,Kishoreganj,Nandail,24.6081944444444,90.6150555555555,bcs1,SADURGALS BOX CULVERT,,True,True
R360,28.448,Box Culvert,LRP028c,SADURGOLA CULVERT,3.12,B,104595,Mymensingh (Raghurampur)-Kishoreganj (Battali)-Bhairab (Bazar) Road,28.448,10.2,1968.0,1.0,Mymensingh,Mymensingh,Kishoreganj,Nandail,24.6043333333333,90.6152777777777,bcs1,SADURGOLA CULVERT,,True,True
R360,35.222,Slab Culvert,LRP035a,SAMTA SLAB CULVERT,4.5,B,104693,Mymensingh (Raghurampur)-Kishoreganj (Battali)-Bhairab (Bazar) Road,35.222,10.2,1975.0,1.0,Mymensingh,Mymensingh,Kishoreganj,Nandail,24.5784444444444,90.6328333333333,bcs1,SAMTA SLAB CULVERT,,True,True
R360,35.333,Slab Culvert,LRP035b,CHAMTA BAZAR CULVERT,6.2,B,104602,Mymensingh (Raghurampur)-Kishoreganj (Battali)-Bhairab (Bazar) Road,35.333,10.15,1980.0,1.0,Mymensingh,Mymensingh,Kishoreganj,Nandail,24.5793888888888,90.6334722222222,bcs1,CHAMTA BAZAR CULVERT,,True,True
R360,35.687,Box Culvert,LRP035c,ATOCHORA BOX CULVERT,1.5,B,104604,Mymensingh (Raghurampur)-Kishoreganj (Battali)-Bhairab (Bazar) Road,35.687,10.25,1965.0,1.0,Mymensingh,Mymensingh,Kishoreganj,Nandail,24.5802222222222,90.6369722222222,bcs1,ATOCHORA BOX CULVERT,,True,True
R360,36.552,Box Culvert,LRP036b,SARAR BOX CULVERT,1.5,B,104606,Mymensingh (Raghurampur)-Kishoreganj (Battali)-Bhairab (Bazar) Road,36.552,10.15,1965.0,1.0,Mymensingh,Mymensingh,Kishoreganj,Nandail,24.5824722222222,90.6450833333333,bcs1,SARAR BOX CULVERT,,True,True
R360,39.797,Box Culvert,LRP039d,RASH PARE BOX CULVERT,3.0,B,104649,Mymensingh (Raghurampur)-Kishoreganj (Battali)-Bhairab (Bazar) Road,39.797,10.15,1973.0,1.0,Mymensingh,Mymensingh,Kishoreganj,Nandail,24.5740277777777,90.6759722222222,bcs1,RASH PARE BOX CULVERT,,True,True
R360,40.256,Box Culvert,LRP040a,PASPARA BOX CULVERT,3.0,B,104652,Mymensingh (Raghurampur)-Kishoreganj (Battali)-Bhairab (Bazar) Road,40.256,10.2,1978.0,1.0,Mymensingh,Mymensingh,Kishoreganj,Nandail,24.5728888888888,90.6797222222222,bcs1,PASPARA BOX CULVERT,,True,True
R360,41.132,Box Culvert,LRP041a,NANDIAL BOX CULVERT,4.3,B,104653,Mymensingh (Raghurampur)-Kishoreganj (Battali)-Bhairab (Bazar) Road,41.132,10.1,1965.0,1.0,Mymensingh,Mymensingh,Kishoreganj,Nandail,24.5708611111111,90.6875,bcs1,NANDIAL BOX CULVERT,,True,True
R360,45.085,Box Culvert,LRP045a,DANRIPARA,4.6,B,104691,Mymensingh (Raghurampur)-Kishoreganj (Battali)-Bhairab (Bazar) Road,45.085,10.2,1974.0,1.0,Mymensingh,Mymensingh,Kishoreganj,Nandail,24.5726111111111,90.7231388888889,bcs1,DANRIPARA,,True,True
R360,45.357,Box Culvert,LRP045b,BARIM GRAM,4.6,B,104673,Mymensingh (Raghurampur)-Kishoreganj (Battali)-Bhairab (Bazar) Road,45.357,10.2,1974.0,1.0,Mymensingh,Mymensingh,Kishoreganj,Nandail,24.5729444444444,90.7258611111111,bcs1,BARIM GRAM,,True,True
R360,54.343,Box Culvert,LRP054a,GUMTOLA BOX CULVERT,4.6,B,104657,Mymensingh (Raghurampur)-Kishoreganj (Battali)-Bhairab (Bazar) Road,54.343,10.2,1978.0,1.0,Mymensingh,Mymensingh,Kishoreganj,Nandail,24.5116388888888,90.7518611111111,bcs1,GUMTOLA BOX CULVERT,,True,True
R360,70.248,Box Culvert,LRP070a,CHODASA BEAT BAZAR,16.8,B,104638,Mymensingh (Raghurampur)-Kishoreganj (Battali)-Bhairab (Bazar) Road,70.248,12.8,1982.0,3.0,Mymensingh,Mymensingh,Kishoreganj,Kishoreganj,24.3815277777777,90.7600833333333,bcs1,CHODASA BEAT BAZAR,,True,True
R360,73.18,Box Culvert,LRP073a,NLOA BOX CULVERT,3.0,B,104642,Mymensingh (Raghurampur)-Kishoreganj (Battali)-Bhairab (Bazar) Road,73.18,12.1,1980.0,1.0,Mymensingh,Mymensingh,Kishoreganj,Kishoreganj,24.3571111111111,90.7559444444444,bcs1,NLOA BOX CULVERT,,True,True
R360,75.144,Box Culvert,LRP075b,MAIDHATI BOX CULVERT,3.0,B,104647,Mymensingh (Raghurampur)-Kishoreganj (Battali)-Bhairab (Bazar) Road,75.144,12.2,1978.0,1.0,Mymensingh,Mymensingh,Kishoreganj,Bhairab,24.3394999999999,90.7574166666666,bcs1,MAIDHATI BOX CULVERT,,True,True
R360,76.778,Box Culvert,LRP077a,MAIS HATI BOX CULVERT,3.0,B,104650,Mymensingh (Raghurampur)-Kishoreganj (Battali)-Bhairab (Bazar) Road,76.778,12.2,1981.0,1.0,Mymensingh,Mymensingh,Kishoreganj,Bhairab,24.32675,90.7624444444444,bcs1,MAIS HATI BOX CULVERT,,True,True
R360,77.172,Box Culvert,LRP077b,GELAIKANDI BOX CULVERT,3.0,B,104635,Mymensingh (Raghurampur)-Kishoreganj (Battali)-Bhairab (Bazar) Road,77.172,12.2,1980.0,1.0,Mymensingh,Mymensingh,Kishoreganj,Bhairab,24.3243611111111,90.7652222222222,bcs1,GELAIKANDI BOX CULVERT,,True,True
R360,81.266,Box Culvert,LRP081a,NANGALPARA BOX CULVERT,3.0,B,104643,Mymensingh (Raghurampur)-Kishoreganj (Battali)-Bhairab (Bazar) Road,81.266,12.2,1982.0,1.0,Mymensingh,Mymensingh,Kishoreganj,Bhairab,24.2889444444444,90.7744722222222,bcs1,NANGALPARA BOX CULVERT,,True,True
R360,82.366,Box Culvert,LRP082a,HOSPITAL BOXCULVERT,3.0,B,104674,Mymensingh (Raghurampur)-Kishoreganj (Battali)-Bhairab (Bazar) Road,82.366,12.2,1981.0,1.0,Mymensingh,Mymensingh,Kishoreganj,Bhairab,24.2801666666666,90.7797222222222,bcs1,HOSPITAL BOXCULVERT,,True,True
R360,96.938,Box Culvert,LRP097a,BOGPARA,4.6,B,104687,Mymensingh (Raghurampur)-Kishoreganj (Battali)-Bhairab (Bazar) Road,96.938,12.2,1982.0,1.0,Mymensingh,Mymensingh,Kishoreganj,Bhairab,24.1881111111111,90.8737777777777,bcs1,BOGPARA,,True,True
R360,102.88,RCC Girder Bridge,LRP103a,GANOK KALI BGIGE,41.6,B,104703,Mymensingh (Raghurampur)-Kishoreganj (Battali)-Bhairab (Bazar) Road,102.88,10.0,2000.0,1.0,Mymensingh,Mymensingh,Kishoreganj,Bhairab,24.1455555555555,90.9078333333333,bcs1,GANOK KALI BGIGE,,True,True
R360,107.547,Box Culvert,LRP107b,LOKKIPUR CULVERT,4.45,B,104716,Mymensingh (Raghurampur)-Kishoreganj (Battali)-Bhairab (Bazar) Road,107.547,12.15,1973.0,1.0,Mymensingh,Mymensingh,Kishoreganj,Bhairab,24.1071666666666,90.9238611111111,bcs1,LOKKIPUR CULVERT,,True,True
R360,107.889,Box Culvert,LRP108a,LOKKIPUR BOX CULVERT,3.0,B,104711,Mymensingh (Raghurampur)-Kishoreganj (Battali)-Bhairab (Bazar) Road,107.889,12.1,1975.0,1.0,Mymensingh,Mymensingh,Kishoreganj,Bhairab,24.1047222222222,90.9258611111111,bcs1,LOKKIPUR BOX CULVERT,,True,True
R360,109.444,Box Culvert,LRP109c,KALIKA BOX CULVERT,12.5,B,104717,Mymensingh (Raghurampur)-Kishoreganj (Battali)-Bhairab (Bazar) Road,109.444,12.0,1984.0,2.0,Mymensingh,Mymensingh,Kishoreganj,Bhairab,24.0939166666666,90.9351666666666,bcs1,KALIKA BOX CULVERT,,True,True
R360,110.062,Box Culvert,LRP110a,KALIKA BAZAR BOX CULVERT,2.8,B,104720,Mymensingh (Raghurampur)-Kishoreganj (Battali)-Bhairab (Bazar) Road,110.062,12.5,1974.0,1.0,Mymensingh,Mymensingh,Kishoreganj,Bhairab,24.0900833333333,90.9397777777777,bcs1,KALIKA BAZAR BOX CULVERT,,True,True
R360,111.459,Baily with Steel Deck,LRP111a,GAZIRTAK BAILEY WITH STEEL DECK,32.2,B,104723,Mymensingh (Raghurampur)-Kishoreganj (Battali)-Bhairab (Bazar) Road,111.459,3.55,1991.0,1.0,Mymensingh,Mymensingh,Kishoreganj,Bhairab,24.0826388888888,90.9508333333333,bcs1,GAZIRTAK BAILEY WITH STEEL DECK,,True,True
R360,112.57,Box Culvert,LRP112a,ROGANATHPUR BOX CULVERT,3.0,B,104726,Mymensingh (Raghurampur)-Kishoreganj (Battali)-Bhairab (Bazar) Road,112.57,12.15,1973.0,1.0,Mymensingh,Mymensingh,Kishoreganj,Bhairab,24.07675,90.9593888888889,bcs1,ROGANATHPUR BOX CULVERT,,True,True
R360,114.797,Box Culvert,LRP115a,BRUHOB UTTOR CULVERT,3.5,B,104714,Mymensingh (Raghurampur)-Kishoreganj (Battali)-Bhairab (Bazar) Road,114.797,12.15,1997.0,1.0,Mymensingh,Mymensingh,Kishoreganj,Bhairab,24.0655,90.9774166666666,bcs1,BRUHOB UTTOR CULVERT,,True,True
R360,115.232,Box Culvert,LRP115b,BOYROB UTTRA PARA,3.0,B,104692,Mymensingh (Raghurampur)-Kishoreganj (Battali)-Bhairab (Bazar) Road,115.232,12.15,1997.0,1.0,Mymensingh,Mymensingh,Kishoreganj,Bhairab,24.0624166666666,90.9800277777777,bcs1,BOYROB UTTRA PARA,,True,True
R370,1.433,PC Girder Bridge,LRP001c,Shambhuganj bridge,452.8,B,118874,Mymensingh (D.C Office)-Raghurampur-Netrokona-Mohonganj-Jamalganj-Sunamganj Road,1.433,5.66,1958.0,1.0,Mymensingh,Mymensingh,Mymensingh,Mymensingh,24.7542610672727,90.4154257018182,road_interpolate,SHAMBHUGANJ BRIDGE,,True,True
R370,12.939,Box Culvert,LRP012b,Kissorgonj,7.8,B,114748,Mymensingh (D.C Office)-Raghurampur-Netrokona-Mohonganj-Jamalganj-Sunamganj Road,12.939,11.2,1989.0,2.0,Mymensingh,Mymensingh,Mymensingh,Mymensingh,24.806,90.5078611111111,bcs1,KISSORGONJ,,True,True
R370,25.321,Box Culvert,LRP025a,Rainda Bazar,3.5,B,114751,Mymensingh (D.C Office)-Raghurampur-Netrokona-Mohonganj-Jamalganj-Sunamganj Road,25.321,12.2,1990.0,1.0,Mymensingh,Mymensingh,Mymensingh,Mymensingh,24.8530555555555,90.6103333333333,bcs1,RAINDA BAZAR,,True,True
R370,42.984,RCC Girder Bridge,LRP042c,THAURAKANA,38.4,B,114821,Mymensingh (D.C Office)-Raghurampur-Netrokona-Mohonganj-Jamalganj-Sunamganj Road,42.984,6.7,1980.0,3.0,Mymensingh,Mymensingh,Netrokona,Netrokona,24.9015,90.7553611111111,bcs1,THAURAKANA,,True,True
R370,50.492,Truss with Steel Deck,LRP050a,THAGURAKONA,372.0,B,114822,Mymensingh (D.C Office)-Raghurampur-Netrokona-Mohonganj-Jamalganj-Sunamganj Road,50.492,4.1,1990.0,3.0,Mymensingh,Mymensingh,Netrokona,Netrokona,24.9104166666666,90.8263333333333,bcs1,THAGURAKONA,,True,True
R370,53.048,Box Culvert,LRP053a,BASTTA,3.0,B,114824,Mymensingh (D.C Office)-Raghurampur-Netrokona-Mohonganj-Jamalganj-Sunamganj Road,53.048,7.0,1988.0,1.0,Mymensingh,Mymensingh,Netrokona,Netrokona,24.90675,90.8506111111111,bcs1,BASTTA,,True,True
R370,55.039,Box Culvert,LRP054c,BARHATTA BAZAR,10.1,B,114765,Mymensingh (D.C Office)-Raghurampur-Netrokona-Mohonganj-Jamalganj-Sunamganj Road,55.039,7.6,1989.0,3.0,Mymensingh,Mymensingh,Netrokona,Netrokona,24.9031944444444,90.8700277777777,bcs1,BARHATTA BAZAR,,True,True
R370,58.15,Baily with Steel Deck,LRP058a,BARHATTA,6.1,B,114770,Mymensingh (D.C Office)-Raghurampur-Netrokona-Mohonganj-Jamalganj-Sunamganj Road,58.15,3.6,1990.0,1.0,Mymensingh,Mymensingh,Netrokona,Netrokona,24.8912777777777,90.8973055555555,bcs1,BARHATTA,,True,True
R370,58.732,Box Culvert,LRP058b,BARHATTA,4.0,B,114772,Mymensingh (D.C Office)-Raghurampur-Netrokona-Mohonganj-Jamalganj-Sunamganj Road,58.732,7.0,1989.0,1.0,Mymensingh,Mymensingh,Netrokona,Netrokona,24.8892222222222,90.90225,bcs1,BARHATTA,,True,True
R371,10.976,RCC Girder Bridge,LRP011c,TARAKANDA BRIDGE,39.3,B,108342,Sherpur-Nakla-Phulpur-Mymensingh (Raghurampur) Road,10.976,8.5,1989.0,2.0,Mymensingh,Mymensingh,Mymensingh,Phulpur,24.8575555555555,90.426,bcs1,TARAKANDA BRIDGE,,True,True
R371,17.774,Box Culvert,LRP018b,KAKNI BOX CULVERT,3.2,B,108295,Sherpur-Nakla-Phulpur-Mymensingh (Raghurampur) Road,17.774,7.2,1980.0,1.0,Mymensingh,Mymensingh,Mymensingh,Phulpur,24.9061111111111,90.3914166666666,bcs1,KAKNI BOX CULVERT,,True,True
R371,19.793,Box Culvert,LRP020c,DOLLI 1 CULVERT,6.1,B,108324,Sherpur-Nakla-Phulpur-Mymensingh (Raghurampur) Road,19.793,8.9,1997.0,1.0,Mymensingh,Mymensingh,Mymensingh,Phulpur,24.9180277777777,90.3773055555555,bcs1,DOLLI CULVERT,L,True,True
R371,23.849,RCC Girder Bridge,LRP025a,FULLPUR BRIDGE,74.2,B,108317,Sherpur-Nakla-Phulpur-Mymensingh (Raghurampur) Road,23.849,8.9,1998.0,3.0,Mymensingh,Mymensingh,Mymensingh,Phulpur,24.9499722222222,90.3617777777777,bcs1,FULLPUR BRIDGE,,True,True
R371,25.147,Box Culvert,LRP026a,SHAHPUR CULVERT 2,4.2,B,108311,Sherpur-Nakla-Phulpur-Mymensingh (Raghurampur) Road,25.147,9.7,1993.0,2.0,Mymensingh,Mymensingh,Mymensingh,Phulpur,24.9526944444444,90.3503055555555,bcs1,SHAHPUR CULVERT,R,True,True
N401,19.342,Slab Culvert,LRP019a,PAROLITOLACULVERT,2.0,B,105043,Madhupur-Mymensingh Road,19.342,6.2,1974.0,1.0,Mymensingh,Mymensingh,Mymensingh,Mymensingh,24.7146388888888,90.1669444444444,bcs1,PAROLITOLACULVERT,,True,True
N401,30.959,Box Culvert,LRP030c,DOLIYABIL BOX CULVERT,3.55,B,105071,Madhupur-Mymensingh Road,30.959,9.4,2003.0,1.0,Mymensingh,Mymensingh,Mymensingh,Mymensingh,24.7637222222222,90.2619722222222,bcs1,DOLIYABIL BOX CULVERT,,True,True
N401,36.619,RCC Girder Bridge,LRP036a,SUTIARIVER BRIDGE,70.0,B,105082,Madhupur-Mymensingh Road,36.619,7.0,1974.0,5.0,Mymensingh,Mymensingh,Mymensingh,Mymensingh,24.775,90.3118055555555,bcs1,SUTIARIVER BRIDGE,,True,True
N405,36.629,PC Girder Bridge,LRP014a,Nalka Bridge.,236.39,B,113320,Elenga-Nalka-Hatikamrul Road (Nalka-Hatikamrul RHD Part),36.629,9.7,1985.0,8.0,Rajshahi,Pabna,Sirajganj,Sirajgonj-1,24.4233333333333,89.5933333333333,bcs1,NALKA BRIDGE,,True,True
N405,40.333,RCC Girder Bridge,LRP018a,.,56.85,B,113333,Elenga-Nalka-Hatikamrul Road (Nalka-Hatikamrul RHD Part),40.333,7.2,1980.0,3.0,Rajshahi,Pabna,Sirajganj,Sirajgonj-1,24.4197222222222,89.5566666666666,bcs1,,,True,True
R451,4.779,Box Culvert,LRP005a,2- Vent box Culvert,9.95,B,100089,Nalka-Sirajganj Road,4.779,9.76,1985.0,2.0,Rajshahi,Pabna,Sirajganj,Sirajgonj-1,24.4469444444444,89.6327777777777,bcs1,- VENT BOX CULVERT,R,True,True
