road,id,model_type,condition,name,lat,lon,length
N204,1007639,link,Z,Pipe Culvert,24.1281104,91.4664167,245.73273963227606
N204,1007640,link,Z,Box culvert,24.1281382,91.435083,791.5348287254436
N204,1007641,link,Z,Km post missing,24.1281938,91.4633889,70.54391239040127
N204,1007642,bridge,C,CHADCHURY CULVERT,24.1283500108469,91.4296905115899,4.6
N204,1007643,link,Z,Km post missing,24.1283604,91.4334997,162.56208631578758
N204,1007644,bridge,B,SHOT CHORY FOREST CULVERT,24.1284882822629,91.4313808651376,1.4
N204,1007645,link,Z,Box culvert,24.1285549,91.4302771,327.7436987770318
N204,1007646,link,Z,Km post missing,24.1293327,91.3712771,986.6449284692535
N204,1007647,link,Z,Km post missing,24.129416,91.3809993,854.7079206166653
N204,1007648,link,Z,Box Culvert,24.1295549,91.4682493,325.0700014668913
N204,1007649,link,Z,Km post missing,24.1296938,91.3894163,829.4605595141047
N204,1007650,link,Z,Rail road crossing,24.1305271,91.3663611,516.245935517361
N204,1007651,link,Z,Km post missing,24.1310549,91.3608056,566.8082347298806
N204,1007652,bridge,A,TELIAPERA SUBMARGE,24.1317018708333,91.3568863291666,1.5
N204,1007653,link,Z,Box Culvert,24.131916,91.4701382,56.474088272091585
N204,1007654,link,Z,Km post missing,24.1322216,91.4705827,714.8012129042746
N204,1007655,link,Z,Hobiganj 30 km,24.1328327,91.352,915.1728879059305
N204,1007656,bridge,B,SURMA CULVERT,24.133010247826,91.3519830913043,3.0
N204,1007657,bridge,A,Ram Bhanga Bridge,24.1347618442975,91.4769832413223,50.0
N204,1007658,link,Z,Bridge start,24.134787880826444,91.47704109256198,39.27316623258397
N204,1007659,link,Z,Bridge end,24.1349441,91.4773882,304.28859336842197
N204,1007660,link,Z,Pipe Culvert,24.1371663,91.4791382,85.34466290034
N204,1007661,bridge,B,DOKHIR SHURMA CULVERT,24.137325874468,91.3515720851063,9.5
N204,1007662,link,Z,Information missing,24.137833,91.4795549,133.07278740521792
N204,1007663,link,Z,Km post missing,24.1386663,91.3514444,651.1122151198051
N204,1007664,bridge,B,RAMAGANJA CULVERT,24.1386739041095,91.4802721260273,9.3
N204,1007665,link,Z,Box culvert,24.1387774,91.4803604,446.4468864673147
N204,1007666,bridge,C,NOYAHADI CULVERT,24.1399384199152,91.3513269466101,12.6
N204,1007667,bridge,A,LABONGO GIRDER BRIDGE,24.1419110689038,91.4828513293064,39.8
N204,1007668,link,Z,Bridge start,24.1420274,91.4829438,6.795564309363882
N204,1007669,link,Z,Bridge end,24.142083,91.4829716,238.52650154142935
N204,1007670,bridge,C,UTTOR SUMA BRIDGE,24.1440821457446,91.351173349468,3.85
N204,1007671,bridge,A,Labongo Bridge,24.1441099924302,91.4833719864541,46.8
N204,1007672,bridge,A,CHANDRI CULVERT,24.1441099924302,91.4833719864541,1.8
N204,1007673,link,Z,Bridge start,24.1441941,91.4833886,46.33492593265712
N204,1007674,link,Z,Bridge end,24.1446108,91.4833886,97.61560169714667
N204,1007675,link,Z,Km post missing,24.1453608,91.4838886,603.8747843876785
N204,1007676,link,Z,Bridge end,24.1457219,91.3513056,784.673328877666
N204,1007677,bridge,B,TELARIA CHARA,24.1460274,91.3513056,40.0
N204,1007678,bridge,A,Telaria Chara Bridge,24.1460274,91.3513056,40.0
N204,1007679,bridge,D,KARAGANUT,24.1465048430246,91.4842855955555,13.5
N204,1007680,link,Z,Hobiganj 31 km,24.1475552,91.3513611,203.93142537243267
N204,1007681,sourcesink,Z,Road start from N2 at Jagannathganj.,24.1479163,91.3466108,487.3197808541946
N204,1007682,bridge,C,JOGIDISH PUR TEMORIA,24.1483513223529,91.3513885729411,4.0
N204,1007683,link,Z,Box culvert,24.1483608,91.3513889,89.62303216143856
N204,1007684,link,Z,Hobiganj 21 km,24.15053822098765,91.48568522222224,973.9868894780241
N204,1007685,link,Z,Km post missing,24.1588889,91.488583,653.9514073893163
N204,1007686,link,Z,Hobiganj 20 km,24.1629722,91.4932219,422.72240466290737
N204,1007687,link,Z,Box Culvert,24.1629722,91.4973886,835.1896513121172
N204,1007688,link,Z,Km post missing,24.1703882,91.4986941,240.26364260729616
N204,1007689,bridge,A,CHANDPUR BOX CULVERT,24.1716916979423,91.4997288539094,6.2
N204,1007690,link,Z,Box culvert,24.1721382,91.5000833,25.713330578310046
N204,1007691,link,Z,Box culvert,24.1722493,91.5003056,190.33141201372442
N204,1007692,link,Z,Km post missing,24.1727771,91.5067222,872.4606321336229
N204,1007693,bridge,B,Chandpur Bridge,24.1728034680412,91.5013953175257,39.5
N204,1007694,bridge,A,CHANDPUR STEEL BEAM AND RCC SLAB,24.1728034680412,91.5013953175257,39.4
N204,1007695,link,Z,Bridge start,24.1730827,91.5019444,33.72480575226077
N204,1007696,link,Z,Bridge end,24.1732493,91.5022222,459.51032945385714
N204,1007697,link,Z,Km post missing,24.1784716,91.5126389,330.79377071867606
N204,1007698,link,Z,Pipe Culvert,24.1814438,91.5127778,666.0620825603759
N204,1007699,link,Z,Km post missing,24.1873886,91.5135833,321.9145333379058
N204,1007700,link,Z,Box culvert,24.1895274,91.5157222,498.84695256061786
N204,1007701,bridge,A,HATUNDA BOX CULVERT,24.1927544625659,91.5178729857645,9.24
N204,1007702,link,Z,Box culvert,24.1933608,91.5182771,167.50468467310392
N204,1007703,link,Z,Km post missing,24.1942497,91.5196104,443.98342223055806
N204,1007704,link,Z,Z2008 to Natun Bazar,24.1982219,91.5200549,520.136040533903
N204,1007705,link,Z,Km post missing,24.2023611,91.517666,554.3854002337686
N204,1007706,bridge,A,NATUM BAZAR BOX CULVERT,24.205744452,91.514959856,3.0
N204,1007707,link,Z,Box culvert,24.2063889,91.5144444,448.6193154038119
N204,1007708,link,Z,Km post missing,24.2100833,91.5126667,1098.6079853308026
N204,1007709,bridge,A,SIGNHARD BOX CULVERT,24.216335567146,91.5103160174778,2.24
N204,1007710,link,Z,Hobiganj 14 km,24.219416,91.5091111,208.02863026641123
N204,1007711,bridge,A,PICE MILL BOX CULVERT,24.2211204886597,91.5084985463917,3.1
N204,1007712,link,Z,Box culvert,24.2211938,91.5084722,741.8076758931048
N204,1007713,link,Z,Box culvert,24.2274993,91.5060833,48.42831382878503
N204,1007714,bridge,C,NORPATI BOX CULVERT,24.22752708,91.50607404,3.12
N204,1007715,link,Z,Km post missing,24.227916,91.5059444,339.49314126739034
N204,1007716,bridge,C,NORPATI BOX CULVERT,24.2307384885057,91.5048860034482,24.2
N204,1007717,link,Z,Box culvert,24.2308049,91.5048611,369.475910255109
N204,1007718,bridge,A,CRIKOTA,24.2327630148514,91.5041160782178,1.55
N204,1007719,link,Z,"Z2010, Murabandh- Dargasharif Road",24.2339441,91.5036667,307.8018816275836
N204,1007720,link,Z,Km post missing,24.236583,91.50275,1213.342307385053
N204,1007721,link,Z,Hobiganj 11 km,24.2463886,91.4974997,930.7477870924606
N204,1007722,bridge,A,DURGAPUR,24.2498957785169,91.4938451476554,1.5
N204,1007723,bridge,C,Durgapur Bridge,24.252372476923,91.4912738641025,17.85
N204,1007724,bridge,A,DORGAPUR RCC GIDER BRIDGE,24.252372476923,91.4912738641025,17.8
N204,1007725,link,Z,Bridge end,24.2524722,91.4911941,70.79886291390827
N204,1007726,link,Z,Info missing,24.2529167,91.4906941,1000.1960176378204
N204,1007727,link,Z,Km post missing,24.2596389,91.4841386,450.4199279309245
N204,1007728,bridge,A,NEAR SHAIS TAGAMJ BOX CULVERT,24.2615947936507,91.4823212063492,4.5
N204,1007729,link,Z,Box culvert,24.2626944,91.4812216,548.1195714456472
N204,1007730,link,Z,Km post missing,24.2665556,91.4778604,27.37002122174015
N204,1007731,bridge,A,UBAHATA SLAB CULVERT,24.2665833333333,91.4769444444444,4.3
N204,1007732,sourcesink,Z,Box culvert,24.2667493,91.4776938,90.65916368984392
N207,1007733,link,Z,Pipe culvert,24.2895274,91.5713049,424.7429138739477
N207,1007734,link,Z,Km post missing,24.2908608,91.5575833,892.5389914806628
N207,1007735,link,Z,Km post missing,24.2909719,91.5663889,523.4928326636239
N207,1007736,bridge,A,MIRZAPUR BOX CULVERT,24.2910251343,91.556742271,3.0
N207,1007737,bridge,A,KACHA BAZAR BOX CULVERT,24.2916021329999,91.574672934,6.0
N207,1007738,link,Z,Km post missing,24.2916663,91.5747771,949.1198590626262
N207,1007739,link,Z,Km post missing,24.2920552,91.6091389,735.9773770713037
N207,1007740,link,Z,Km post missing,24.2927497,91.5479163,1002.0106909683697
N207,1007741,link,Z,Bridge end,24.2929441,91.5467497,120.19367187141943
N207,1007742,bridge,B,KARANGI BRIDGE,24.2929746358053,91.5463403184241,38.4
N207,1007743,bridge,B,Karangi Bridge,24.2929746358053,91.5463403184241,38.25
N207,1007744,link,Z,Box Culvert,24.2932774,91.6223882,221.92773083752053
N207,1007745,link,Z,Km post missing,24.2934441,91.5380552,882.9298263362684
N207,1007746,bridge,C,Naturbazar Arch Rcc culvert,24.29346909,91.53801353,2.5
N207,1007747,link,Z,"Z2008 ,Nutan Bazar-Chunarughar road",24.2935274,91.5379163,16.85128006390262
N207,1007748,link,Z,Bridge end,24.2936386,91.5372497,68.68115107555819
N207,1007749,bridge,C,NATUN BAZAR RCC GIRDER,24.2936824758118,91.5369584564389,30.76
N207,1007750,bridge,B,Natun Bazar Bridge,24.2936824758118,91.5369584564389,30.25
N207,1007751,link,Z,Km post missing/ Start of Moulavibazar road Division / Km post missing/ Start of Moulavibazar road Division,24.2937219,91.6161667,632.4746007296878
N207,1007752,link,Z,Km post missing,24.2941108,91.5837497,651.3647223284132
N207,1007753,link,Z,Km post missing,24.2944163,91.592083,76.2619064214294
N207,1007754,link,Z,Box Culvert,24.2944441,91.5901663,194.27805328145337
N207,1007755,link,Z,Box Culvert,24.2944719,91.592833,180.49935033045566
N207,1007756,bridge,A,KARMADA BOX CULVERT,24.2946699064516,91.5876824290322,3.0
N207,1007757,link,Z,Srimongal 12 km,24.2947774,91.6238327,939.6153788746229
N207,1007758,sourcesink,Z,Road start from N2 at Mirpur.,24.2948608,91.51025,253.84604806972848
N207,1007759,bridge,C,DHLKI BOX CULVERT,24.2949199064516,91.5849324290322,18.7
N207,1007760,link,Z,Box Culvert,24.2949719,91.5945274,329.36083524554925
N207,1007761,link,Z,Km post missing,24.2951108,91.528416,910.1203648150878
N207,1007762,link,Z,Box Culvert,24.2957774,91.6028889,756.6598747283305
N207,1007763,link,Z,Bridge end,24.295833,91.5239438,460.3033879058911
N207,1007764,bridge,C,BINAGOU,24.2958515333333,91.5238512,19.4
N207,1007765,bridge,A,Binagou Bridge,24.2958515333333,91.5238512,19.5
N207,1007766,link,Z,Box Culvert,24.2961108,91.5975274,373.4806071133923
N207,1007767,link,Z,Pipe culvert,24.2964163,91.5120833,208.86703581657977
N207,1007768,link,Z,Km post missing,24.2964441,91.6011944,187.04965157342582
N207,1007769,link,Z,Km post missing,24.2967774,91.5188049,531.2904082931135
N207,1007770,link,Z,Bridge end,24.2975552,91.5137222,522.319903133788
N207,1007771,bridge,C,Mirpur RCC Bridge,24.2975653090909,91.5136515090909,22.29
N207,1007772,bridge,B,Mirpur Bridge,24.2975653090909,91.5136515090909,22.29
N207,1007773,link,Z,Srimongal 11 km,24.2979719,91.632416,987.5577343053301
N207,1007774,bridge,A,Sataoan box culvert,24.2984179472289,91.6346008481927,2.5
N207,1007775,link,Z,Srimongal  10 km,24.3000556,91.6418886,909.5596443767375
N207,1007776,link,Z,Srimongal 9 km,24.30025,91.6508611,933.6447098814514
N207,1007777,link,Z,Srimongal 8km,24.3007778,91.6600556,471.4903376731999
N207,1007778,link,Z,Box Culvert,24.3016389,91.6646111,679.3095226703906
N207,1007779,link,Z,Srimongal 3 km,24.3016944,91.7096944,900.2287808847835
N207,1007780,link,Z,Box Culvert,24.3018611,91.7052222,453.6005904536524
N207,1007781,link,Z,Srimongal 4 km,24.3019444,91.7000278,526.4918535791952
N207,1007782,bridge,A,AMANATUR BOX CULVERT,24.3021267627145,91.694037302028,18.0
N207,1007783,link,Z,Box Culvert,24.3021389,91.6936386,647.8540602311043
N207,1007784,link,Z,Bridge start,24.3025556,91.7185271,83.36105235337253
N207,1007785,bridge,A,MOTIGAMJ BOX CULVERT,24.3026297718918,91.6697533697297,13.5
N207,1007786,bridge,A,SRIMANGLE BASTE BRIDGE,24.3026894492537,91.718743080597,12.0
N207,1007787,bridge,A,Sreemangal Basti Bridge,24.3026894492537,91.718743080597,13.35
N207,1007788,bridge,B,BILASHER PARA BOX CULVERT,24.3028246239875,91.6909447221183,23.2
N207,1007789,link,Z,Srimongal 7 km,24.3029167,91.671166,334.179125362888
N207,1007790,link,Z,Srimongal 5 km,24.3030278,91.6901663,365.5057540759637
N207,1007791,link,Z,Srimongal 2 km,24.3030278,91.719166,961.2309562148694
N207,1007792,link,Z,Bridge end,24.3035556,91.6743882,612.0603204364014
N207,1007793,bridge,B,Laiarkal Bridge,24.3035721561258,91.6744709821192,31.4
N207,1007794,bridge,A,LAYER KAL BRIDGE,24.3035721561258,91.6744709821192,23.8
N207,1007795,link,Z,Srimongal 6 km,24.3047778,91.6802771,159.5682088811486
N207,1007796,bridge,A,Mofigauj box culvert,24.3047870583333,91.6803233958333,1.5
N207,1007797,bridge,A,MOTIGANJ BRIDGE,24.305,91.6816877543478,45.0
N207,1007798,bridge,A,Motiganj Bridge,24.305,91.6816877543478,46.3
N207,1007799,link,Z,Bridge end,24.305,91.6818327,872.5369939122451
N207,1007800,link,Z,Box Culvert,24.3084167,91.7265827,49.42013293054617
N207,1007801,bridge,A,SIRMONGAL BOX CULVERT,24.308473604878,91.7268245585365,16.9
N207,1007802,link,Z,Srimongal 1 km,24.3085278,91.7270549,453.74863882191914
N207,1007803,link,Z,"Z2003 ,Khulna -Srimongal road",24.3095556,91.7313882,519.8962723218002
N207,1007804,link,Z,Sylhet 81 km,24.3138611,91.7333886,617.8768067445794
N207,1007805,bridge,A,NEAR SHRIMANGAL THANA,24.3148273859154,91.7338615380281,3.0
N207,1007806,bridge,B,2 NUMBER POLE,24.317132956962,91.7348273544303,9.2
N207,1007807,link,Z,Box Culvert,24.3191104,91.7353886,389.4918632932118
N207,1007808,bridge,B,3 NUMBER POLE,24.3191274752293,91.7353931871559,4.5
N207,1007809,bridge,B,4 NUMBER POLE,24.3210013603896,91.7358977987012,6.0
N207,1007810,link,Z,Sylhet 80 km,24.3224993,91.7363608,696.40646959531
N207,1007811,bridge,A,ZOINAG SARA CULVET,24.3237326034722,91.7365835572916,19.0
N207,1007812,link,Z,Box Culvert,24.3286382,91.7377219,292.0880246243691
N207,1007813,bridge,B,6-NUMSER POLE BOX CULVERT,24.3287690327645,91.7377560313993,9.0
N207,1007814,link,Z,Sylhet 79 km,24.3311938,91.7383886,381.0729607343586
N207,1007815,bridge,B,ESUPPUR CULVERT,24.3315848247838,91.7385249161383,6.0
N207,1007816,link,Z,Box Culvert,24.3343886,91.7397497,501.91265656651444
N207,1007817,bridge,A,NOWGAON BRIGE,24.3385789807615,91.7409547549098,12.3
N207,1007818,bridge,A,Nowgaon Bridge,24.3385789807615,91.7409547549098,15.8
N207,1007819,link,Z,Bridge end,24.3387497,91.7410274,112.44995791205014
N207,1007820,link,Z,Sylhet 78 km,24.3397219,91.741333,1008.330806516151
N207,1007821,bridge,A,NOWGAON -2 CULVERT,24.3416805704545,91.7425135340909,4.0
N207,1007822,bridge,A,RAZAPUR CULVERT,24.3448097331658,91.744450843216,4.5
N207,1007823,link,Z,Sylhet 77 km,24.3478608,91.7457219,828.285319964423
N207,1007824,bridge,A,KALIR BAZAR CULVERT,24.3509527982558,91.7469190459302,1.5
N207,1007825,bridge,A,KAKIA BAZAR BOX CULVERT,24.3523805017441,91.7473858540697,4.5
N207,1007826,link,Z,Box Culvert,24.355,91.7480552,160.5427870862743
N207,1007827,link,Z,Sylhet 76 km,24.3564167,91.7483608,948.0164347809125
N207,1007828,bridge,C,SHIRAZ NAGAR,24.3566285795454,91.7484165704545,6.0
N207,1007829,bridge,A,LAMWA CULVERT,24.3566587376623,91.7492528948052,12.4
N207,1007830,bridge,C,KASIM PUR,24.3645064696428,91.7496340589285,11.8
N207,1007831,link,Z,Box Culvert,24.364861281607144,91.74964888982144,46.34829392248342
N207,1007832,link,Z,Sylhet 75 km,24.3652778,91.7496663,553.1565118741728
N207,1007833,link,Z,Box Culvert,24.3702493,91.7498608,414.3708796649097
N207,1007834,link,Z,Sylhet 74 km,24.3739716,91.7500556,841.1483638136334
N207,1007835,bridge,D,UTTOR KALAPUR,24.3789127764705,91.7506045882352,12.7
N207,1007836,bridge,B,BAYULPUR CULVERT,24.3811687153846,91.7510715923077,3.2
N207,1007837,link,Z,Box Culvert,24.3814716,91.7511389,114.04116323672906
N207,1007838,link,Z,Sylhet 73 km,24.3824716,91.7513889,982.2290841810476
N207,1007839,bridge,A,BAGALPUR MASDI CULVERT,24.3831426174418,91.7516449275193,6.0
N207,1007840,bridge,A,HAMID NAGOR CULVERT,24.3861785622093,91.7528032959302,4.5
N207,1007841,link,Z,Sylhet 72 km,24.3909997,91.7539167,1090.5448587716096
N207,1007842,bridge,A,BHAIRAB GONG CULVERT,24.392633247619,91.7541470373015,6.0
N207,1007843,link,Z,Sylhet 71 km,24.4007778,91.75475,756.742309155548
N207,1007844,bridge,B,SHUHAPUR CULVERT,24.4069581228346,91.7547247538057,9.4
N207,1007845,link,Z,Box Culvert,24.4075833,91.7547222,249.03841589183776
N207,1007846,link,Z,Sylhet 70 km,24.4098056,91.7550278,305.92652220598626
N207,1007847,bridge,C,GIYASPUR BOX CULVERT,24.4118841371428,91.7554992199999,18.7
N207,1007848,link,Z,Box Culvert,24.4125,91.7556389,688.1058175921244
N207,1007849,link,Z,Sylhet 69 km,24.4184993,91.7573056,82.69269918869094
N207,1007850,link,Z,Box Culvert,24.4192216,91.7575,945.0737968150108
N207,1007851,bridge,C,CODUPUR BOX CULVERT,24.4213619662614,91.7581146066869,6.0
N207,1007852,bridge,A,CODUPUR BOX CULVERT,24.4253464277419,91.7587345690322,8.2
N207,1007853,link,Z,Sylhet 68 km,24.4276104,91.759,980.6187432821793
N207,1007854,bridge,B,NETOR SOR BOX CULVERT,24.4324327298136,91.7599885793478,6.0
N207,1007855,bridge,B,Mokam Bazar Box Culvert,24.4344581768,91.7606149136,12.2
N207,1007856,link,Z,Sylhet 67 km,24.4361941,91.7612222,982.4154709966416
N207,1007857,bridge,A,GOMRA CULVERT,24.4373992282051,91.7616406807692,4.5
N207,1007858,bridge,A,GOMRA CULVERT,24.4420875409506,91.761389928702,4.5
N207,1007859,link,Z,Sylhet 66 km,24.4450274,91.7614167,986.6348357244664
N207,1007860,bridge,A,pOLISHHIW RD,24.4470836140672,91.761556406422,1.5
N207,1007861,bridge,D,GOMRA BOX CULVERT,24.449320990909,91.7617664030303,4.35
N207,1007862,link,Z,Sylhet 65 km,24.4538611,91.7623333,991.0013331842904
N207,1007863,bridge,A,JOGANNATHPUR BOX CULVERT,24.4541704522727,91.7623701295454,3.0
N207,1007864,bridge,A,JOGONATHPUR BOX CULVERT,24.4588000421252,91.7631234060721,3.0
N207,1007865,link,Z,Sylhet 64 km,24.4626389,91.7640278,980.7429058782662
N207,1007866,bridge,C,JAGONATH BOX CULVERT,24.467388932563,91.765181227521,6.0
N207,1007867,link,Z,Sylhet 63 km,24.4713604,91.7654722,234.7547291321753
N207,1007868,intersection,N/A,Intersection of N207 and N208,24.4713604,91.7655139,20.0
N207,1007869,bridge,C,KODALIPUR BOX CULVERT,24.4725021692982,91.7654722,18.45
N207,1007870,link,Z,Bridge start,24.4734716,91.7654722,16.424153536661198
N207,1007871,link,Z,Bridge end,24.4736104,91.7654167,703.9888712952826
N207,1007872,link,Z,Km  post missing,24.479835212200435,91.76414726034858,1052.155118680242
N207,1007873,link,Z,Sylhet 61 km,24.4891386,91.76225,964.3127037786305
N207,1007874,link,Z,Sylhet 60 km,24.4893052,91.7527222,683.3351539069726
N207,1007875,link,Z,Sylhet 59 km,24.4931386,91.7474441,586.3093488810854
N207,1007876,link,Z,Box Culvert,24.4967497,91.7432219,77.47697543238428
N207,1007877,link,Z,Box Culvert,24.4972774,91.7396108,446.7393139548817
N207,1007878,link,Z,Sylhet 58 km,24.4972774,91.7427219,314.79748666418965
N207,1007879,link,Z,Box Culvert,24.4988052,91.7355274,472.24938449843484
N207,1007880,link,Z,Sylhet 57 km,24.5030278,91.7360274,985.346110939035
N207,1007881,link,Z,Sylhet 56 km,24.509,91.7288327,749.8066090700579
N207,1007882,link,Z,Sylhet 55 km,24.5155,91.7268604,890.7608833210718
N207,1007883,bridge,A,TONA BAZAR BOX CULVERT,24.5175016985887,91.7290081520161,4.55
N207,1007884,bridge,A,TANA BAZAR,24.5208328080178,91.7305775095768,9.2
N207,1007885,link,Z,Km post broken,24.5226104,91.730916,964.8397763400641
N207,1007886,bridge,A,SHAMPASHI CULVERT,24.5234148255102,91.7312901459183,12.1
N207,1007887,link,Z,Sylhet 53 km,24.5307771,91.7341386,947.9818617655893
N207,1007888,bridge,A,Kamalpur culvert,24.5330325989878,91.7338338072874,1.5
N207,1007889,link,Z,Sylhet 52 km,24.5390274,91.7317771,977.028530524915
N207,1007890,link,Z,Sylhet 51 km,24.5477497,91.7306104,559.8494459210385
N207,1007891,link,Z,Box Culvert,24.5524444,91.7286104,396.1910621709246
N207,1007892,link,Z,Sylhet 50 km,24.5558611,91.7274993,708.6466906268148
N207,1007893,bridge,A,Khalishpur Bridge,24.5590697078014,91.725062151773,20.8
N207,1007894,bridge,A,KHALISPUR BRIDE,24.5590697078014,91.725062151773,19.6
N207,1007895,link,Z,Bridge end,24.5611111,91.7235271,300.6984040244392
N207,1007896,bridge,A,KHALESPUR,24.5635737690909,91.7225902527272,14.0
N207,1007897,link,Z,Sylhet 49 km,24.5636667,91.7225549,896.1044984219999
N207,1007898,link,Z,Sylhet 48 km,24.5717216,91.7228327,597.5809524433721
N207,1007899,link,Z,Sylhet 47 km,24.575916,91.7191382,967.3769999647885
N207,1007900,link,Z,Sylhet 44 km,24.5761382,91.6918608,819.5755942863738
N207,1007901,bridge,A,GORA KHAL BOX CULVERT,24.5761574724489,91.6920053520408,3.5
N207,1007902,link,Z,Bridge start,24.5763049,91.6932497,141.66576661385776
N207,1007903,bridge,A,BAROAGE BOX CULVERT,24.5767403265402,91.695588056635,7.2
N207,1007904,bridge,C,GORAKHAL BRIDGE,24.5768487388625,91.6961702597156,61.6
N207,1007905,bridge,C,Kamarkhali Bridge,24.5768487388625,91.6961702597156,61.6
N207,1007906,link,Z,Box Culvert,24.5770549,91.6972774,415.7366204713868
N207,1007907,link,Z,Sylhet 46 km,24.5773049,91.7096944,892.7542808738945
N207,1007908,bridge,A,BAHUR BAG,24.5775646793522,91.7076751692307,4.5
N207,1007909,link,Z,Sylhet 45 km,24.578166,91.7009167,388.193386635099
N207,1007910,bridge,A,SHADHAPUR BRIDGE,24.581026166714,91.6874648426742,12.5
N207,1007911,bridge,A,Sadhupati Bridge,24.581026166714,91.6874648426742,13.2
N207,1007912,link,Z,Sylhet 43 km,24.5821104,91.6871108,197.53360402582086
N207,1007913,link,Z,Bridge end,24.5838608,91.6867774,689.3645685176268
N207,1007914,link,Z,Sylhet 42 km,24.5894997,91.6839441,425.42665437300536
N207,1007915,bridge,B,Borak Bridge,24.5895319899159,91.683912972549,101.6
N207,1007916,bridge,A,Nasirpur steel beam rcc slab,24.5895319899159,91.683912972549,101.6
N207,1007917,link,Z,Bridge end,24.5926663,91.6815827,568.6151138349396
N207,1007918,bridge,B,KHALARGON BOX CULVERT,24.5945575831216,91.6813553397459,18.4
N207,1007919,link,Z,Box Culvert,24.5977497,91.6809716,37.06126905037005
N207,1007920,link,Z,Sylhet 41 km,24.598083,91.6809716,953.9576726036628
N207,1007921,link,Z,Sylhet 40 km,24.6066111,91.6799438,380.4557715399984
N207,1007922,bridge,A,DAUDPUR BOX CULVERT,24.607155034729,91.6795897298029,3.0
N207,1007923,link,Z,Box Culvert,24.6095556,91.6780271,616.9694282613426
N207,1007924,link,Z,Sylhet 39 km,24.6150556,91.6772216,919.1602402387099
